1	3513
2	827211
3	255369
4	127276
5	78839
6	54074
7	39930
8	30794
9	24707
10	19961
11	16689
12	13953
13	11734
14	10162
15	8767
16	7822
17	6954
18	6076
19	5449
20	4934
21	4446
22	3993
23	3612
24	3468
25	3043
26	2850
27	2594
28	2452
29	2280
30	2188
31	2000
32	1928
33	1784
34	1608
35	1553
36	1464
37	1379
38	1394
39	1333
40	1226
41	1133
42	1058
43	1050
44	959
45	899
46	881
47	889
48	836
49	761
50	772
51	712
52	682
53	707
54	663
55	643
56	570
57	598
58	595
59	588
60	508
61	490
62	494
63	504
64	480
65	436
66	433
67	382
68	408
69	418
70	364
71	395
72	366
73	328
74	321
75	315
76	328
77	328
78	296
79	298
80	254
81	273
82	258
83	247
84	257
85	232
86	262
87	241
88	227
89	218
90	225
91	205
92	217
93	189
94	204
95	223
96	193
97	180
98	187
99	166
100	154
101	149
102	153
103	140
104	158
105	134
106	168
107	131
108	119
109	146
110	142
111	142
112	117
113	138
114	125
115	137
116	112
117	127
118	96
119	90
120	109
121	92
122	99
123	95
124	105
125	82
126	88
127	81
128	100
129	69
130	98
131	80
132	58
133	72
134	65
135	86
136	75
137	81
138	76
139	73
140	59
141	55
142	55
143	63
144	64
145	51
146	49
147	74
148	66
149	52
150	62
151	58
152	62
153	53
154	51
155	68
156	46
157	45
158	42
159	49
160	51
161	34
162	61
163	32
164	32
165	47
166	35
167	43
168	48
169	35
170	46
171	48
172	47
173	35
174	39
175	36
176	33
177	32
178	31
179	42
180	39
181	26
182	23
183	38
184	38
185	28
186	32
187	41
188	33
189	32
190	33
191	30
192	24
193	34
194	28
195	29
196	30
197	19
198	19
199	21
200	20
201	20
202	23
203	15
204	27
205	18
206	17
207	15
208	20
209	27
210	17
211	18
212	31
213	17
214	24
215	11
216	23
217	19
218	23
219	11
220	19
221	16
222	19
223	8
224	17
2273	1
226	8
227	15
228	22
229	15
230	18
231	17
232	13
233	14
234	15
235	15
236	12
237	23
238	10
239	11
240	15
241	10
242	18
243	10
244	16
245	9
246	13
247	12
248	15
249	9
250	11
251	11
252	10
253	15
254	16
255	10
256	9
257	15
258	8
259	14
260	7
261	14
262	8
263	8
264	8
265	8
266	8
267	5
268	7
269	6
270	4
271	11
272	5
273	7
274	9
275	6
276	8
277	4
278	11
279	7
280	6
281	5
282	7
283	7
284	11
285	8
286	7
287	7
288	9
289	5
290	7
291	6
292	5
293	14
294	5
295	2
296	8
297	4
298	4
299	2
300	10
301	4
302	8
303	7
304	5
305	5
306	9
307	7
308	6
309	7
310	3
311	7
312	6
313	7
314	5
315	3
316	5
317	2
318	5
319	4
320	7
321	1
322	5
323	7
324	4
325	4
326	2
327	5
328	3
329	1
330	1
331	7
332	6
333	1
334	3
335	10
336	1
337	5
338	3
339	4
340	5
341	5
342	3
343	1
344	6
345	4
346	5
347	4
348	3
349	2
350	3
351	3
352	5
353	8
354	3
355	5
356	4
357	2
358	8
359	4
360	3
361	6
363	3
364	2
365	3
366	5
367	2
368	3
369	3
370	3
371	5
372	4
373	2
374	2
375	2
376	2
377	3
379	4
380	2
381	2
382	4
384	5
385	3
386	3
387	3
388	2
389	1
390	1
391	1
392	5
393	2
394	1
396	1
397	4
398	1
399	2
400	1
401	3
402	4
404	1
407	5
6151	1
409	3
410	3
411	1
412	1
414	1
415	1
416	2
417	2
418	1
419	4
420	1
421	1
422	2
423	2
6568	1
426	1
428	2
429	4
430	3
432	1
433	2
434	1
435	1
436	1
437	3
439	1
440	1
441	2
443	1
444	1
447	2
448	4
449	1
452	1
453	2
454	2
455	1
456	3
458	2
460	2
461	1
462	1
464	1
465	3
466	1
469	2
470	2
472	2
473	1
474	1
475	1
476	1
477	1
478	1
479	1
480	1
481	1
484	2
486	1
487	1
489	2
490	1
491	1
492	1
494	1
495	2
496	1
497	1
498	1
499	1
501	2
502	3
504	2
505	1
507	2
509	1
510	1
511	1
516	1
517	1
519	2
521	2
522	1
524	2
525	2
531	1
533	2
534	2
535	1
537	2
538	1
539	1
540	2
2598	1
552	3
553	2
559	1
560	1
561	1
562	1
563	1
2612	1
566	1
573	1
575	1
576	1
577	3
579	1
580	1
2629	1
582	1
583	2
585	1
589	1
590	2
591	2
592	1
593	1
596	1
597	1
601	1
603	5
606	1
607	1
610	1
612	1
613	1
617	1
619	1
623	2
624	1
626	2
629	1
634	1
635	1
636	2
637	1
638	2
640	1
641	1
4113	1
645	1
647	1
650	1
651	2
654	1
659	2
662	1
663	1
666	1
669	1
670	1
672	1
674	2
682	1
690	1
694	1
697	1
699	1
702	1
722	1
729	1
731	1
733	1
738	1
747	1
751	1
763	1
767	1
772	2
779	1
786	1
797	2
4912	1
803	1
816	1
817	1
825	1
832	1
838	1
843	1
851	1
2907	1
864	1
12688	1
874	1
878	2
2932	1
886	1
901	1
921	1
929	1
936	1
939	1
946	1
2998	1
3014	1
7164	1
5118	1
1023	1
1053	1
1057	1
1067	1
1102	1
14342	1
1144	1
1149	1
1169	1
1172	1
1175	1
1178	1
1186	1
1204	1
3263	1
1242	1
6694	1
27882	1
5356	1
9483	1
5405	1
2269	1
225	9
1352	1
3412	1
1365	1
1378	1
1383	1
1387	1
33006	1
2435	1
5584	1
2316	1
9819	1
1649	1
1653	1
9924	1
4387	1
1754	1
7926	1
1887	1
3984	1
2373	1
408	2
