1	170
2	10
3	9
4	9
5	7
6	14
7	12
8	21
9	18
10	42
11	40
12	45
13	45
14	44
15	32
16	35
17	46
18	38
19	54
20	46
21	42
22	33
23	36
24	33
25	31
26	33
27	36
28	33
29	42
30	30
31	27
32	33
33	25
34	39
35	19
36	22
37	30
38	23
39	23
40	10
41	15
42	21
43	22
44	15
45	29
46	18
47	21
48	25
49	19
50	22
51	14
52	15
53	17
54	21
55	13
56	12
57	19
58	13
59	13
60	19
61	26
62	12
63	9
64	19
65	13
66	11
67	23
68	11
69	17
70	17
71	14
72	14
73	13
74	19
75	8
76	8
77	18
78	8
79	9
80	10
81	6
82	10
83	16
84	18
85	9
86	12
87	11
88	16
89	14
90	9
91	9
92	12
93	7
94	15
95	16
96	10
97	11
98	13
99	13
100	10
101	9
102	13
103	13
104	15
105	15
106	11
107	12
108	10
109	14
110	12
111	11
112	7
113	13
114	8
115	7
116	8
117	14
8310	1
119	7
120	3
121	11
122	8
123	5
124	10
125	4
126	8
127	5
128	14
129	9
130	14
131	14
132	8
133	9
134	15
135	8
136	14
137	8
138	10
139	13
140	9
141	6
142	5
143	8
144	7
145	6
146	10
147	7
148	9
149	5
150	5
151	6
152	10
153	10
154	1
155	4
156	8
157	12
158	8
159	4
160	7
161	5
162	3
163	6
164	8
165	4
166	7
167	12
168	6
169	8
170	7
171	7
172	7
173	9
174	2
175	5
176	10
177	9
178	7
179	4
180	9
181	10
182	6
183	7
184	3
185	6
186	6
187	7
188	5
189	3
190	7
191	3
192	6
193	5
194	4
195	6
196	10
197	6
198	4
199	3
200	5
201	8
202	4
203	9
204	2
205	6
206	4
207	5
208	8
209	5
210	6
211	10
212	4
213	7
214	8
215	5
216	5
217	7
218	4
219	10
220	4
221	3
222	6
223	6
224	5
225	7
226	9
227	8
228	3
229	9
230	4
231	1
232	7
233	4
234	5
235	10
236	6
237	5
238	2
239	5
240	7
241	7
242	6
243	3
244	1
245	6
246	6
247	5
248	3
249	7
250	4
251	3
252	4
253	5
254	3
255	4
256	4
257	2
258	3
259	4
260	6
261	7
262	3
263	4
264	5
265	3
266	2
267	3
268	4
269	6
270	8
271	1
272	2
273	6
274	5
275	1
276	3
277	3
278	6
279	4
280	2
281	7
282	4
284	1
285	1
286	7
287	6
288	5
289	4
290	4
291	5
292	6
293	6
295	5
296	4
297	5
298	2
299	1
300	3
301	1
302	3
303	5
304	7
305	5
306	3
307	8
308	2
309	3
310	4
311	3
312	5
313	5
314	3
315	4
316	4
317	4
318	7
319	3
320	3
321	3
322	5
323	1
324	4
325	2
326	5
327	4
328	3
329	5
330	1
331	2
332	3
333	4
334	3
335	3
336	5
337	1
338	6
2787	1
340	6
341	8
342	4
343	3
344	2
346	3
347	2
348	7
349	3
350	4
351	5
353	2
354	6
355	6
356	2
357	3
358	2
359	5
360	1
361	3
362	3
363	3
364	1
365	2
366	2
367	6
368	6
369	5
370	4
371	2
372	3
373	6
374	6
375	3
376	3
377	4
378	5
379	4
380	1
381	5
382	4
383	3
384	3
386	3
387	4
388	5
389	3
390	1
391	5
392	4
393	4
394	1
395	2
397	1
398	5
399	7
400	2
401	2
402	1
403	1
404	1
405	7
406	5
407	1
408	4
409	4
410	5
411	2
412	3
413	6
414	6
415	3
416	2
417	2
418	3
419	2
420	3
421	1
422	3
423	3
424	4
426	2
427	5
428	1
429	5
430	3
431	2
432	2
433	2
434	2
435	2
436	4
437	3
438	6
440	2
441	2
442	4
443	1
444	1
445	2
446	5
447	2
448	2
449	3
450	5
451	2
452	3
453	1
454	1
455	4
456	3
457	2
458	4
459	1
460	5
462	1
463	1
465	4
467	1
468	3
469	3
470	3
471	3
472	2
473	2
474	4
475	3
476	3
477	2
478	2
479	1
480	2
481	4
482	3
483	7
484	2
485	1
486	2
487	2
488	3
489	1
490	2
491	1
493	4
494	2
495	2
497	5
498	1
499	2
500	4
501	3
502	2
503	2
504	3
505	4
506	2
507	2
1450	2
511	3
512	3
8705	1
515	1
516	2
517	2
519	2
521	3
522	2
523	1
524	5
525	2
527	2
528	2
529	3
530	1
531	3
532	5
533	5
534	3
535	2
536	2
537	1
538	1
540	4
541	3
542	1
543	3
544	2
545	1
547	5
548	2
549	3
550	1
551	1
552	3
553	1
554	2
555	2
556	4
557	1
558	4
559	2
560	1
561	1
562	3
564	3
565	3
566	1
568	4
569	2
570	3
572	3
573	2
574	2
575	3
577	1
8770	1
579	2
580	2
581	1
582	3
584	1
585	2
587	4
588	2
8781	1
590	1
591	2
592	2
593	2
594	1
595	6
596	1
598	4
599	2
600	2
603	1
604	2
606	1
607	3
608	1
610	2
611	2
612	2
615	2
617	1
618	1
619	2
621	1
622	1
623	1
624	1
625	4
