1	9191.58217822
2	17961.4725414
3	25723.6768086
4	32287.7069232
5	38251.1824033
6	44135.0729756
7	49430.0555756
8	54281.8005377
9	59250.058194
10	64049.5211746
11	68646.6263842
12	72423.8725048
13	77481.548532
14	81231.5178503
15	85507.6796043
16	88950.5760114
17	94246.8811921
18	96312.254265
19	101211.100812
20	104212.044327
21	107672.449361
22	111638.933237
23	114062.710887
24	116641.505055
25	121132.394179
26	122576.815718
27	127293.39576
28	131673.495603
29	132435.550178
30	133930.97006
31	139232.041229
32	142691.414089
33	143990.654064
34	145648.95243
35	149773.806002
36	151446.728324
37	154669.503106
38	158157.672805
39	160437.646325
40	165751.912913
41	165485.885167
42	165088.25046
43	173117.508841
44	174347.699789
45	172314.955056
46	173934.107551
47	182156.55198
48	180212.181347
49	185867.065527
50	183981.398026
51	189597.706587
52	186515.423729
53	200941.151852
54	198875.941176
55	199658.365079
56	198904.418919
57	217937.251163
58	208440.337778
59	213867.698113
60	216043.537313
61	211783.378049
62	217674.72327
63	215049.414634
64	224179.229299
65	228592.327273
66	227920.836601
67	220234.596491
68	225495.957983
69	231573.892857
70	232491.666667
71	248397.463636
72	241512.639535
73	245194.430108
74	234024.529412
75	243807.875
76	245740.630137
77	250033.878049
78	256920.75
79	273768.297619
80	255796.413333
81	274270.77551
82	264000.657143
83	262676.162791
84	268816.25
85	272138.232143
86	268826.0
87	291681.818182
88	278686.45098
89	272831.555556
90	304403.75
91	285468.217391
92	290282.269231
93	302529.0
94	298954.967742
95	290129.3
96	313470.731707
97	316425.55
98	337753.636364
99	325425.833333
100	313933.882353
101	345753.793103
102	325360.285714
103	330003.148148
104	307284.578947
105	313093.8125
106	327131.416667
107	347935.538462
108	340643.789474
109	366639.26087
110	312313.85
111	367207.411765
112	333553.652174
113	326462.923077
114	353103.142857
115	407648.666667
116	310747.666667
117	366096.3
118	384250.842105
119	410221.411765
120	351603.666667
121	378481.133333
122	360964.181818
123	415418.818182
124	431483.125
125	406903.8
126	405018.545455
127	365479.125
128	416785.909091
129	407058.538462
130	378006.0
131	402124.384615
132	436798.5
133	414286.666667
134	399336.75
135	456450.0
136	419270.444444
137	467045.0
138	448835.285714
139	379796.2
140	438053.2
141	480265.777778
142	473690.714286
143	460490.142857
144	492304.5
145	565076.2
146	490356.857143
148	524888.0
149	401731.8
150	434479.2
151	448281.333333
152	498022.0
153	482429.0
154	438868.0
155	474935.25
156	404511.333333
157	537791.0
158	497308.166667
159	463538.428571
160	520328.4
161	435095.857143
162	444937.166667
163	504172.0
164	530538.666667
165	541119.0
166	531752.666667
167	524162.2
168	514961.5
170	473327.5
171	546684.5
172	517481.0
173	293410.0
174	531629.666667
175	493656.0
176	461904.25
177	536745.333333
178	550505.5
179	543838.0
180	565337.0
181	538513.0
182	488092.0
183	513830.333333
184	654082.666667
185	575972.0
186	591778.0
188	495751.5
189	504498.333333
190	536635.666667
191	540192.0
192	503708.0
193	388470.5
194	593496.0
195	608283.5
196	575381.0
198	595607.5
199	577062.0
200	552046.5
201	617695.5
203	614193.5
204	684399.2
205	616669.0
206	595047.0
207	630380.333333
209	780238.5
211	601799.5
212	692194.666667
213	632432.666667
214	520032.0
215	676405.0
216	618870.0
217	658105.666667
218	651959.5
219	617801.5
220	639197.0
222	640535.0
223	619262.0
225	694456.666667
226	641214.0
227	652813.0
228	648810.0
229	620253.0
230	635351.5
231	647626.5
232	624552.5
233	678515.0
234	772690.0
235	645423.0
237	775380.5
239	674949.0
240	677885.666667
241	655751.0
243	560014.5
247	642408.0
248	701476.666667
249	760326.0
250	915444.0
251	640671.0
252	729736.4
256	621776.0
258	697255.0
259	397403.0
260	653460.0
261	669357.0
262	858843.0
263	674307.0
264	675996.0
267	714440.0
268	729201.0
269	986589.0
271	723255.0
272	605449.5
273	714546.0
276	817973.5
278	865992.0
279	722297.0
280	693334.0
282	689414.0
283	884135.0
284	875252.5
285	738595.0
288	803658.0
289	715644.0
290	746682.0
292	849306.5
293	848084.5
294	996014.0
296	687049.5
297	809122.0
298	742775.0
300	716699.0
301	753614.0
302	700064.0
303	1036309.0
304	914832.0
305	890425.0
307	733494.0
308	735462.0
310	723399.5
312	763958.0
313	734647.5
314	717186.0
315	739489.0
320	811293.0
323	771443.0
325	779019.0
326	803783.0
327	737842.0
328	783912.0
331	1012271.0
332	796176.0
335	776459.0
337	872487.5
342	810132.0
344	972957.0
346	753459.0
350	839097.0
359	781524.0
364	1054405.5
403	861436.0
375	804015.0
379	1122918.0
380	838493.0
383	788539.0
384	1117132.0
388	1219700.0
389	1120835.5
392	829417.0
399	846235.0
401	1133810.0
2115	1625337.0
407	1060483.0
413	1217639.0
418	853474.0
428	1019541.5
430	1075838.5
440	1046234.0
441	860775.0
2493	1622050.0
448	1289129.0
466	1179931.0
477	918527.0
488	1213815.0
503	1210459.0
513	1263421.0
515	1120617.33333
526	1267755.0
529	1209651.0
546	1201524.0
559	1316571.0
565	1305727.0
576	1185232.0
580	1285759.0
581	1407637.0
590	1302993.0
628	1424640.0
630	1356012.0
661	1349390.0
675	1373955.0
678	1437989.0
697	1367599.0
769	1460044.0
795	1408072.0
833	1543707.0
916	1537903.0
918	1494468.0
927	1522023.0
931	1565415.0
935	1449834.0
3015	1609974.0
989	1520410.0
991	1548948.0
1062	1528728.0
1065	1563752.0
1066	1551466.0
3121	1609571.0
1082	1568031.0
1105	1595248.0
1274	1578384.0
1293	1619271.0
2273	1621674.0
1423	1619814.0
1427	1597183.0
1446	1602001.0
1467	1629092.0
1500	1627446.0
1535	1628124.0
1545	1615796.0
1590	1612461.0
1667	1622271.0
1800	1617892.0
1808	1626948.0
1955	1625587.0
2046	1619841.0
